,ID,Address Street,Address Ward,Address District,Position Street,Latitude,Longitude,Deep,Labeled,Old Price,Old Price/m2 in DB,Old Price/m2 by Formular,New Price/m2,New Price2,Diff,Ratio
936,762339,Nguyen Dinh Chieu,4,Quan 3,4,10.7705054,106.6828616,290,False,3200000000,160000000.0,159490000.0,124738645668.25946,2494783113365.1895,2491583113365.1895,38.98082677133108
937,596865,Ban Co,2,Quan 3,1,10.7717062,106.6780637,310,False,25000000,264202654.595377,79600.0,956592290.7082044,239153172677.0511,239128172677.0511,38.263691628328175
938,676106,Dien Bien Phu,,Quan 3,1,10.7694415,106.6768736,310,False,165000000,733333.333333333,608666.6666666666,6313509118.674149,1420567601701.6833,1420402601701.6833,38.263691628328175
939,654549,"Nguyen Dinh Chieu,Quan 3,Ho Chi Minh",,Quan 3,1,10.7715164,106.6836993,310,False,30000000,120000.0,79200.0,1147910748.8498452,286987887212.4613,286957887212.4613,38.263691628328175
940,672228,Nguyen Dinh Chieu,05,Quan 3,3,10.7686951,106.6813406,390,False,25000000,347222.222222222,28472.222222222223,888200608.4393427,63973393807.632675,63948393807.632675,35.52802433757371
941,672311,Nguyen Son Ha,,Quan 3,1,10.7698511,106.6844529,310,False,396000000,1571428.57142857,1419642.857142857,15152421884.817957,3818448564974.125,3818052564974.125,38.263691628328175
942,551562,Nguyen Thi Minh Khai,6,Quan 3,3,10.7695872,106.6855134,390,False,21000000000,244584587.633668,104974500.0,746088511089.048,149217707317809.6,149196707317809.6,35.52802433757371
943,590572,Nguyen Dinh Chieu,,Quan 3,1,10.7715164,106.6836993,310,False,30000000,344858651.474528,158400.0,1147910748.8498452,143499043606.23065,143469043606.23065,38.263691628328175
944,597451,Cao Thang,5,Quan 3,3,10.7685381,106.6829204,390,False,73000000000,247901895.264562,442300606.06060606,2593545776642.881,427935073546075.3,427862073546075.3,35.52802433757371
945,643309,Tran Van Dang,,Quan 3,1,10.7832942,106.6769645,311,False,6300000000,146511627.906977,146155813.95348838,240837612477.1152,10356032636515.953,10349732636515.953,38.22819245668495
946,389002,Nguyen Thien Thuat,3,Quan 3,3,10.7679652,106.682817,390,False,10000000000,193020974.570005,277281944.4444444,355280243375.7371,12790106611526.537,12780106611526.537,35.52802433757371
947,583087,Tu Xuong,6,Quan 3,1,10.7777344,106.6835007,311,False,230000000000,470834323.4892309,638846388.8888888,8792484265037.539,3165294350713514.0,3165064350713514.0,38.22819245668495
948,340309,Vo Van Tan,6,Quan 3,1,10.7753539,106.689277,311,False,550000000,669842271.741857,2456750.0,21025505851.176723,4205159820235.3447,4204609820235.3447,38.22819245668495
949,591529,"Tran Quang Dieu,Quan 3,Ho Chi Minh",14,Quan 3,1,10.7832441,106.6786056,311,False,39000000,289970563.45970803,218823.5294117647,1490899505.810713,126746857993.91061,126707857993.91061,38.22819245668495
950,593490,Dien Bien Phu,dien bien phu,Quan 3,3,10.7692777,106.6762413,390,False,15900000000,,15884700000.0,564895586967.422,15300000.0,-15884700000.0,35.52802433757371
951,524012,Nguyen Dinh Chieu,4,Quan 3,3,10.7747954,106.6846334,391,False,6900000000,142744382.76598302,162517730.4964539,244916405923.0425,10359989470544.697,10353089470544.697,35.49513129319457
952,608068,Vuon Chuoi,4,Quan 3,3,10.7723129,106.6836585,390,False,2700000000,140700232.612098,178640000.0,95925665711.44902,1438905385671.7354,1436205385671.7354,35.52802433757371
953,679047,Tu Xuong,7,Quan 3,1,10.7778739,106.6835757,311,False,155000000,645833.333333333,603333.3333333334,5925369830.786167,1422098959388.6802,1421943959388.6802,38.22819245668495
954,609159,Nguyen Dinh Chieu,3,Quan 3,3,10.7733317,106.6854178,391,False,17000000,173853435.972576,-11805.555555555555,603417231.9843076,43463890702.87015,43446890702.87015,35.49513129319457
955,424022,Nguyen Dinh Chieu,nguyen dinh chieu,Quan 3,3,10.7708653,106.6838287,390,False,12000000000,159967163.88058,163914500.68399453,426336292050.8845,31165200798919.656,31153200798919.656,35.52802433757371
956,400780,Truong Dinh,5,Quan 3,2,10.777328,106.689955,261,False,550000000,532287612.11997,349666.6666666667,22024891707.473858,33037363061210.785,33036813061210.785,40.04525764995247
957,685731,Nguyen Dinh Chieu,4,Quan 3,3,10.7716049,106.6827162,390,False,7000000000,250000000.0,249453571.42857143,248696170363.016,6963508070164.447,6956508070164.447,35.52802433757371
958,403819,Ky Dong,9,Quan 3,3,10.7841266,106.6815958,391,False,17500000000,145285523.393571,242701388.8888889,621164797630.9049,44723890929425.16,44706390929425.16,35.49513129319457
959,427984,Cao Thang,5,Quan 3,3,10.7704757,106.6842406,390,False,9000000000,245286504.418604,199773333.33333334,319752219038.1634,14388860056717.354,14379860056717.354,35.52802433757371
960,404839,Nguyen Thien Thuat,2,Quan 3,3,10.7679652,106.682817,390,False,12500000000,182638013.194126,259345114.34511435,444100304219.6714,21361250132966.195,21348750132966.195,35.52802433757371
961,92369,Nguyen Dinh Chieu,,Quan 3,3,10.7685084,106.6804611,390,False,18000000000,171889312.194878,213921428.57142857,639504438076.3268,53718403398411.45,53700403398411.45,35.52802433757371
962,166704,Vo Van Tan,5,Quan 3,3,10.772159,106.6865107,391,False,36500000000,234928341.817712,396683695.65217394,1295572292201.6018,119192655982547.36,119156155982547.36,35.49513129319457
963,464752,Vo Van Tan,6,Quan 3,1,10.777577,106.691528,311,False,39000000000,450547335.494082,389668500.0,1490899505810.7131,149089983731071.3,149050983731071.3,38.22819245668495
964,518205,Truong Dinh,6,Quan 3,1,10.7783522,106.6884065,311,False,25000000000,389115595.665644,187964984.93975902,955704811417.1238,126917637206194.05,126892637206194.05,38.22819245668495
965,409094,Nguyen Dinh Chieu,7,Quan 3,2,10.7718574,106.6829256,260,False,50000000000,521152997.623444,312372500.0,2004124474763.73,320659936362196.8,320609936362196.8,40.0824894952746
966,542322,Rach Bung Binh,10,Quan 3,1,10.7796583,106.6787458,311,False,16500000000,359691399.477829,316817307.6923077,630765175535.3016,32799814627835.684,32783314627835.684,38.22819245668495
967,680537,Pham Ngu Lao,truong dinh,Quan 3,1,10.7681681,106.6925909,311,False,0,0.0,-10200000.0,0.0,10200000.0,10200000.0,38.22819245668495
968,415122,Ban Co,3,Quan 3,1,10.7701114,106.6801675,310,False,12000000000,271520641.081085,399320000.0,459164299539.9381,13774949386198.143,13762949386198.143,38.263691628328175
969,681314,Cao Thang,4,Quan 3,1,10.7751682,106.6717194,311,False,130000000,2166666.66666667,1741666.6666666667,4969665019.369043,298205401162.1426,298075401162.1426,38.22819245668495
970,185304,Vo Van Tan,,Quan 3,1,10.7705478,106.686387,310,False,65000000000,482029643.04869,501346450.617284,2487139955841.3315,322333363777036.56,322268363777036.56,38.263691628328175
971,684832,Cao Thang,,Quan 3,1,10.7714713,106.6800921,310,False,55000000,152777.777777778,96111.11111111111,2104503039.5580497,757641494240.8978,757586494240.8978,38.263691628328175
972,427077,Nguyen Thong,6,Quan 3,5,10.7814486,106.6792372,311,False,14500000000,441588103.873466,1811862500.0,554308790621.9318,4434475424975.454,4419975424975.454,38.22819245668495
973,88276,Nguyen Dinh Chieu,,Quan 3,5,10.7685137,106.6819516,310,False,13800000000,191960596.656696,344553750.0,528038944470.92883,21121575628837.152,21107775628837.152,38.263691628328175
974,521548,Nguyen Hien,,Quan 3,3,10.7719016,106.6808993,390,False,20000000000,168052312.285151,256214102.56410256,710560486751.4742,55423733266614.99,55403733266614.99,35.52802433757371
975,302687,Nguyen Dinh Chieu,6,Quan 3,1,10.7675378,106.6795751,310,False,16500000000,549049985.33614,140785897.43589744,631350911867.4149,73868084738487.55,73851584738487.55,38.263691628328175
976,701215,Nguyen Thi Minh Khai,,Quan 3,1,10.7725416,106.6880328,311,False,90000000,833333.333333333,668055.5555555555,3440537321.1016455,371595880678.9777,371505880678.9777,38.22819245668495
977,432180,Rach Bung Binh,9,Quan 3,5,10.7800808,106.6791803,311,False,26500000000,237396323.655367,117755111.1111111,1013047100102.1512,227935602622984.03,227909102622984.03,38.22819245668495
978,433201,Nguyen Thien Thuat,7,Quan 3,1,10.7662092,106.6819361,310,False,14000000000,321668932.42249304,332969047.61904764,535691682796.5944,22499065977456.965,22485065977456.965,38.263691628328175
979,695066,Nguyen Thi Minh Khai,5,Quan 3,1,10.7720504,106.6875428,311,False,95000000,1000000.0,731578.947368421,3631678283.3850703,345034936921.58167,344939936921.58167,38.22819245668495
980,693062,Vo Van Tan,4,Quan 3,3,10.7720651,106.6861562,391,False,14500000000,247440273.03754303,247135665.52901024,514679403751.3212,30160230909827.426,30145730909827.426,35.49513129319457
981,693067,Nguyen Dinh Chieu,5,Quan 3,1,10.7672384,106.6795283,310,False,16500000000,397590361.445783,397221686.74698794,631350911867.4149,26201078142497.72,26184578142497.72,38.263691628328175
982,146373,"Vo Van Tan,Quan 3,Ho Chi Minh",5,Quan 3,3,10.7739046,106.6871882,391,False,16000000000,234928341.817712,168971458.77378437,567922100691.113,53725446025379.29,53709446025379.29,35.49513129319457
983,183764,Nguyen Thuong Hien,5,Quan 3,1,10.7719242,106.6855089,310,False,28500000000,444041578.462713,275165217.3913044,1090515211407.353,112868344780661.03,112839844780661.03,38.263691628328175
984,566969,Nguyen Dinh Chieu,2,Quan 3,3,10.7685137,106.6819516,390,False,11900000000,217536445.436299,268826923.0769231,422783489617.12714,18687048091077.02,18675148091077.02,35.52802433757371
985,340393,Nguyen Phuc Nguyen,9,Quan 3,1,10.7816477,106.6786864,311,False,59000000000,389386487.659408,393078333.3333333,2255463354944.412,338319541491661.8,338260541491661.8,38.22819245668495
986,337348,Dien Bien Phu,3,Quan 3,1,10.7716522,106.6778783,310,False,85000000000,215896402.000198,424745000.0,3252413788407.895,650482808681579.0,650397808681579.0,38.263691628328175
987,168911,So 7 Cu xa Do Thanh,4,Quan 3,3,10.7723498,106.6822466,390,False,6200000000,192419463.327644,219134751.77304965,220273750892.957,6211740175181.388,6205540175181.388,35.52802433757371
988,456535,Nguyen Dinh Chieu,5,Quan 3,2,10.7718574,106.6829256,260,False,50000000000,434883399.775307,312372500.0,2004124474763.73,320659936362196.8,320609936362196.8,40.0824894952746
989,476883,Ky Dong,9,Quan 3,3,10.7841266,106.6815958,391,False,16000000000,145285523.393571,190172619.04761904,567922100691.113,47705481958053.49,47689481958053.49,35.49513129319457
990,309818,So 2 Cu xa Do Thanh,4,Quan 3,1,10.7727715,106.6808986,310,False,19000000000,317266096.861854,79017916.66666667,727010140938.2354,174482469525176.5,174463469525176.5,38.263691628328175
991,409261,Nguyen Thien Thuat,1,Quan 3,2,10.7662092,106.6819361,260,False,30000000000,391279336.35093,130412608.69565217,1202474684858.238,276569182617394.75,276539182617394.75,40.0824894952746
992,140090,Cach Mang Thang Tam,11,Quan 3,5,10.774259,106.688629,311,False,16000000000,216464342.9195,249601562.5,611651079306.9592,39145694575645.39,39129694575645.39,38.22819245668495
993,309749,Rach Bung Binh,bung binh,Quan 3,1,10.7801327,106.679149,311,False,23000000000,359691399.477829,95748333.33333333,879248426503.7539,211019642760900.94,210996642760900.94,38.22819245668495
994,179969,Nguyen Dinh Chieu,4,Quan 3,3,10.7716049,106.6827162,390,False,6350000000,142744382.76598302,140997777.7777778,225602954543.59308,10152138054461.69,10145788054461.69,35.52802433757371
995,195437,Ly Thai To,1,Quan 3,1,10.767978,106.6769297,310,False,27000000000,318563595.41717005,328556638.2460414,1033119673964.8607,84819150732515.06,84792150732515.06,38.263691628328175
996,524837,Cao Thang,4,Quan 3,1,10.7723875,106.6796776,310,False,200350000,636956181.971066,1161111.111111111,7666130617.73555,1103955958953.9192,1103755608953.9192,38.263691628328175
997,459900,Truong Dinh,5,Quan 3,1,10.7783997,106.6887244,311,False,36000000000,429893317.46201,425673372.7810651,1376214928440.6582,116290192053235.62,116254192053235.62,38.22819245668495
998,542554,Cao Thang,3,Quan 3,6,10.7732898,106.6783556,300,False,6100000000,332938670.694576,160257894.7368421,235585357780.25345,8952253795649.63,8946153795649.63,38.62055045577925
999,552718,Dien Bien Phu,11,Quan 3,6,10.772025,106.6780518,300,False,690000000,148704728.887026,660909.0909090909,26648179814.487682,26381733716342.805,26381043716342.805,38.62055045577925
1000,301966,Cao Thang,4,Quan 3,6,10.7732898,106.6783556,300,False,11500000000,375518616.590047,135234117.6470588,444136330241.4614,37751593170524.22,37740093170524.22,38.62055045577925
1001,555292,Nguyen Dinh Chieu,6,Quan 3,1,10.7772593,106.6890662,311,False,85000000,549049985.33614,861805.5555555555,3249396358.8182206,233979487834.9119,233894487834.9119,38.22819245668495
1002,547630,Cao Thang,3,Quan 3,6,10.769136,106.6807727,300,False,27500000000,332938670.694576,254582407.4074074,1062065137533.9294,114703039953664.38,114675539953664.38,38.62055045577925
1003,317623,Le Ngo Cat,7,Quan 3,1,10.776848,106.6852051,311,False,195000000000,344213905.213543,299992153.84615386,7454497529053.565,4845423398984818.0,4845228398984818.0,38.22819245668495
1004,426317,Nguyen Thien Thuat,,Quan 3,3,10.7669838,106.682035,390,False,11500000000,277748764.960016,142781094.52736318,408572279882.09766,32849231702520.652,32837731702520.652,35.52802433757371
1005,387885,Dien Bien Phu,1,Quan 3,5,10.7692777,106.6762413,310,False,35000000,148384388.044492,244196.42857142858,1339229206.991486,150001321183.04645,149966321183.04645,38.263691628328175
1006,519532,Cao Thang,4,Quan 3,3,10.7725874,106.6797813,390,False,36000000000,375518616.590047,209656468.53146854,1279008876152.6536,219477946097795.34,219441946097795.34,35.52802433757371
1007,340315,Truong Dinh,6,Quan 3,1,10.7775459,106.689736,311,False,32000000000,389115595.665644,501640784.3137255,1223302158613.9185,77985533011637.3,77953533011637.3,38.22819245668495
1008,576187,Nguyen Dinh Chieu,1,Quan 3,3,10.7684435,106.6811905,390,False,23000000,162230295.690444,581.3953488372093,817144559.7641953,70297382139.7208,70274382139.7208,35.52802433757371
1009,580119,Nguyen Dinh Chieu,thoi trang,Quan 3,1,10.7672384,106.6795283,310,False,16500000000,331973036.822563,16484700000.0,631350911867.4149,631366211867.4149,614866211867.4149,38.263691628328175
1010,339221,Nguyen Dinh Chieu,6,Quan 3,1,10.7772997,106.6886886,311,False,59000000000,549049985.33614,471694000.0,2255463354944.412,281932957618051.5,281873957618051.5,38.22819245668495
1011,423724,Truong Dinh,6,Quan 3,1,10.7783997,106.6887244,311,False,36000000000,389115595.665644,425673372.7810651,1376214928440.6582,116290192053235.62,116254192053235.62,38.22819245668495
1012,336802,Nguyen Dinh Chieu,5,Quan 3,1,10.7772997,106.6886886,311,True,57000000000,362402833.146089,550838007.7369438,2179006970031.0422,225309364051209.78,225252364051209.78,38.22819245668495
1013,709268,Tran Quang Dieu,14,Quan 3,1,10.7832441,106.6786056,311,False,39000000,114705.882352941,54705.882352941175,1490899505.810713,506926231975.64246,506887231975.64246,38.22819245668495
1014,709319,Cach mang thang 8,,Quan 3,1,10.779568,106.678606,311,False,35000000,116666.66666666699,65666.66666666667,1337986735.9839733,401411320795.19196,401376320795.19196,38.22819245668495
1015,591542,Nguyen Thien Thuat,1,Quan 3,3,10.7669838,106.682035,390,False,8500000000,177408133.043756,157312962.96296296,301988206869.3765,16307368270946.332,16298868270946.332,35.52802433757371
1016,592630,Vo Van Tan,1,Quan 3,1,10.7702737,106.6842776,310,False,70000000,328927392.415775,672142.8571428572,2678458413.982972,187515038978.80804,187445038978.80804,38.263691628328175
1017,344023,tran van,9,Quan 3,3,10.7839652,106.6768264,391,False,4000000000,97944221.3470455,23779166.666666668,141980525172.77826,23852733329026.746,23848733329026.746,35.49513129319457
1018,546558,Cao Thang,4,Quan 3,6,10.7725874,106.6797813,300,False,35000000000,350325900.084086,208196726.19047618,1351719265952.274,227088859629982.03,227053859629982.03,38.62055045577925
1019,710721,Nguyen Dinh Chieu,4,Quan 3,3,10.7716049,106.6827162,390,False,6500000000,144444444.444444,144217777.7777778,230932158194.22913,10391957318740.31,10385457318740.31,35.52802433757371
1020,610718,Nguyen Thi Minh Khai,5,Quan 3,2,10.7714151,106.6871052,261,False,110000000,405122469.810074,87050000.0,4404978341.494772,4427928341.494772,4317928341.494772,40.04525764995247
1021,471546,Tu Xuong,6,Quan 3,1,10.7777344,106.6835007,311,False,210000000,236931848.354001,948611.1111111111,8027920415.90384,1734035909835.2295,1733825909835.2295,38.22819245668495
1022,618364,"Cao Thang,Quan 3,Ho Chi Minh",3,Quan 3,3,10.769136,106.6807727,390,False,51000000000,333683984.608326,340983612.0401338,1811929241216.2593,270883444511830.75,270832444511830.75,35.52802433757371
1023,405068,Cao Thang,cao thang,Quan 3,3,10.7684649,106.6834806,390,False,7000000000,240171051.37665695,307019780.2197802,248696170363.016,5657853175758.614,5650853175758.614,35.52802433757371
1024,623041,Cao Thang,,Quan 3,5,10.769136,106.6807727,310,False,54000000000,289695266.800364,230594871.7948718,2066239347929.7214,483500048215554.8,483446048215554.8,38.263691628328175
1025,306882,Vo Van Tan,6,Quan 3,3,10.774627,106.689334,391,False,15500000000,368413249.458022,269299130.4347826,550174535044.5157,31635051065059.656,31619551065059.656,35.49513129319457
1026,423872,Nguyen Dinh Chieu,,Quan 3,3,10.7685137,106.6819516,390,False,6200000000,159967163.88058,192953125.0,220273750892.957,7048785528574.624,7042585528574.624,35.52802433757371
1027,424862,Cao Thang,6,Quan 3,3,10.769136,106.6807727,390,False,25000000000,265718806.07366,237852380.95238096,888200608439.3428,93261089386130.98,93236089386130.98,35.52802433757371
1028,574159,Rach Bung Binh,6,Quan 3,1,10.7796583,106.6787458,311,False,18000000000,359691399.477829,251391608.3916084,688107464220.3291,49199709191753.53,49181709191753.53,38.22819245668495
1029,333512,Cao Thang,4,Quan 3,3,10.7710969,106.6811051,390,False,130000000000,201586152.227693,590839545.4545455,4618643163884.582,1016101511354608.0,1015971511354608.0,35.52802433757371
1030,323026,Vo Van Tan,4,Quan 3,1,10.7767425,106.6902641,311,False,90000000000,474817963.62906,599592000.0,3440537321101.6455,516080659365246.8,515990659365246.8,38.22819245668495
1031,325347,Truong Dinh,6,Quan 3,1,10.77624,106.6911219,311,False,130000000000,389115595.665644,943155660.3773584,4969665019369.044,684819872819054.2,684689872819054.2,38.22819245668495
1032,490751,Cu xa Do Thanh,4,Quan 3,3,10.7733325,106.680394,390,False,4000000000,148444942.132715,110969444.44444445,142112097350.29486,5116040604610.615,5112040604610.615,35.52802433757371
1033,342679,Le Ngo Cat,10,Quan 3,1,10.776848,106.6852051,311,False,195000000000,294720536.480577,304643671.875,7454497529053.565,4770878446644282.0,4770683446644282.0,38.22819245668495
1034,659457,Nguyen Dinh Chieu,1,Quan 3,6,10.7729447,106.6846497,300,False,8500000000,106250000.0,106026875.0,328274678874.12366,26261992159929.89,26253492159929.89,38.62055045577925
1035,656341,Vo Van Tan,6,Quan 3,1,10.774857,106.6885976,311,False,210000000000,271216316.063613,271209729.38165134,8027920415903.84,6215936095554060.0,6215726095554060.0,38.22819245668495
1036,656350,Ly Thai To,11,Quan 3,3,10.7658015,106.6812782,390,False,23000000,319444.444444444,694.4444444444445,817144559.7641953,58857358303.022064,58834358303.022064,35.52802433757371
1037,666337,Dien Bien Phu,1,Quan 3,3,10.7768389,106.6821729,391,False,19500000000,174107142.85714298,174016071.42857143,692155060217.2941,77521376944336.94,77501876944336.94,35.49513129319457
1038,637921,So 7 Cu xa Do Thanh,,Quan 3,6,10.772388,106.6821016,300,False,20000000,20000000.0,-400000.0,772411009.1155851,792811009.1155851,772811009.1155851,38.62055045577925
1039,662791,Nguyen Dinh Chieu,2,Quan 3,1,10.7675378,106.6795751,310,False,16500000000,140186915.88785,139948598.1308411,631350911867.4149,74310030376794.73,74293530376794.73,38.263691628328175
1040,335679,Tran Van Dang,9,Quan 3,1,10.7834687,106.6768102,311,False,24000000000,178080402.449174,166471875.0,917476618960.4388,132116661180303.19,132092661180303.19,38.22819245668495
1041,628407,Truong Dinh,truong dinh,Quan 3,1,10.7764849,106.69083,311,False,55000000000,428352251.315911,511438139.53488374,2102550585117.6724,226024208300149.78,225969208300149.78,38.22819245668495
1042,591005,Vo Van Tan,,Quan 3,1,10.7702737,106.6842776,310,False,70000000,486310702.890874,672142.8571428572,2678458413.982972,187515038978.80804,187445038978.80804,38.263691628328175
1043,589595,Nguyen Thien Thuat,2,Quan 3,4,10.7678514,106.6822916,290,False,16000000,172547980.86074498,6363.636363636364,623693228.3412973,68621555117.5427,68605555117.5427,38.98082677133108
1044,598231,Nguyen Thien Thuat,3,Quan 3,4,10.7695529,106.6796944,290,False,6600000000,170569771.425369,173281578.9473684,257273456690.78513,9776406654249.834,9769806654249.834,38.98082677133108
1045,668488,Dien Bien Phu,7,Quan 3,1,10.7716522,106.6778783,310,False,85000000000,566666666.666667,566326666.6666666,3252413788407.895,487862119261184.25,487777119261184.25,38.263691628328175
1046,438885,Pho Ky Dong,9,Quan 3,1,10.783449,106.6811288,311,False,90000000,264155497.07921895,339545.45454545453,3440537321.1016455,756933510642.362,756843510642.362,38.22819245668495
1047,667854,Nguyen Thien Thuat,1,Quan 3,3,10.7684082,106.6785996,390,False,38000000,769230.769230769,459514.17004048586,1350064924.827801,66708507286.49337,66670507286.49337,35.52802433757371
1048,408030,Nguyen Dinh Chieu,5,Quan 3,3,10.7685084,106.6804611,390,False,4300000000,199321558.230349,40806666.666666664,152770504651.56696,16040918288414.531,16036618288414.531,35.52802433757371
1049,581715,Cao Thang,4,Quan 3,1,10.7723875,106.6796776,310,False,200349000,475113024.44231904,1161104.1666666667,7666092354.043921,1103950448982.3247,1103750099982.3247,38.263691628328175
1050,585779,Ho Xuan Huong,6,Quan 3,1,10.7771124,106.6880762,311,True,59000000,455225188.541773,360500.0,2255463354.944412,225569285494.44122,225510285494.44122,38.22819245668495
1051,601576,Nguyen Thien Thuat,,Quan 3,3,10.7664728,106.6820642,390,False,35000000,182442098.004738,81111.11111111111,1243480851.81508,223846953326.7144,223811953326.7144,35.52802433757371
1052,599143,Nguyen Dinh Chieu,,Quan 3,3,10.7668406,106.68027,390,False,20000000,165459611.547887,-22692.30769230769,710560486.7514743,92395813277.69165,92375813277.69165,35.52802433757371
1053,133665,Ban Co,12,Quan 3,3,10.7685084,106.6804611,390,False,9900000000,157858897.196389,141210000.0,351727440941.97974,24620936165938.582,24611036165938.582,35.52802433757371
1054,315502,Nguyen Dinh Chieu,2,Quan 3,3,10.766442,106.680176,390,False,4950000000,217536445.436299,182861111.1111111,175863720470.98987,4748333202716.727,4743383202716.727,35.52802433757371
1055,333976,Cao Thang,5,Quan 3,3,10.7684649,106.6834806,390,False,60000000000,242510588.532384,258543750.0,2131681460254.4226,494550116629026.06,494490116629026.06,35.52802433757371
1056,704311,Cao Thang,3,Quan 3,3,10.769136,106.6807727,390,False,51000000000,340000000.0,339847000.0,1811929241216.2593,271789409132438.9,271738409132438.9,35.52802433757371
1057,126268,Nguyen Phuc Nguyen,10,Quan 3,3,10.7803949,106.6792292,391,False,8600000000,214162568.212675,200050116.55011657,305258129121.47327,13095591589311.203,13086991589311.203,35.49513129319457
1058,464808,Ben Van Don,14,Quan 4,6,10.753258,106.688819,211,False,40500000000,102830662.748994,277362328.7671233,1699015973945.3145,248056337296015.9,248015837296015.9,41.95101170235344
1059,689717,Nguyen Chi Thanh,9,Quan 5,3,10.7590579,106.6658625,101,False,27000000000,168750000.0,168654375.0,1254892518934.8335,200782818329573.38,200755818329573.38,46.47750070129013
1060,135943,Nguyen Van Cu,2,Quan 5,3,10.7587047,106.6838082,101,False,11000000000,186465415.65942,211244230.76923078,511252507714.19147,26585145701137.957,26574145701137.957,46.47750070129013
1061,104364,Tran Binh Trong,1,Quan 5,3,10.7576609,106.6813593,100,False,9500000000,165740719.99948898,158078333.33333334,441948227489.1826,26516908949350.957,26507408949350.957,46.52086605149291
1062,126446,Phan Van Tri,2,Quan 5,3,10.7574386,106.6828208,101,False,4900000000,184850879.015318,162993333.33333334,227739753436.32166,6832202803089.649,6827302803089.649,46.47750070129013
1063,127019,Phan Van Tri,2,Quan 5,3,10.7581635,106.6837662,101,False,11500000000,186786840.146465,46865918.36734694,534491258064.83655,130950376075884.95,130938876075884.95,46.47750070129013
1064,445529,Cao Dat,1,Quan 5,1,10.7543624,106.6827515,101,False,32000000,328276982.691568,353750.0,1487280022.4412842,59509050897.65137,59477050897.65137,46.47750070129013
1065,118611,Tran Hung Dao,2,Quan 5,1,10.7548052,106.6783878,101,False,682000000,337176256.652422,3818442.1534937,31697655478.27987,5534425946507.665,5533743946507.665,46.47750070129013
1066,272485,Tran Hung Dao,1,Quan 5,1,10.7559405,106.6843291,101,False,659000000,300448050.575783,7982500.0,30628672962.150196,2450314236972.0156,2449655236972.0156,46.47750070129013
1067,426498,Nguyen Tri Phuong,5,Quan 5,2,10.7527511,106.6719335,101,False,23000000000,363463982.465935,19806.115417743324,1068982516129.6731,1.2410887012316506e+18,1.2410886782316506e+18,46.47750070129013
1068,433373,Tran Binh Trong,2,Quan 5,1,10.7525615,106.6820442,101,False,22500000000,348342781.880565,353851298.19040126,1045743765779.028,66457029065257.23,66434529065257.23,46.47750070129013
1069,463874,Tran Binh Trong,4,Quan 5,3,10.761489,106.6789946,100,False,14000000000,168855065.078868,218431250.0,651292124720.9008,41682716382137.65,41668716382137.65,46.52086605149291
1070,469587,Tran Tuan Khai,5,Quan 5,1,10.7526073,106.6738771,101,False,19500000000,302996066.878128,270514583.3333333,906311263675.1576,65254433934611.34,65234933934611.34,46.47750070129013
1071,577544,Bui Huu Nghia,5,Quan 5,1,10.7517468,106.6751979,101,True,45000000,332095345.450006,435000.0,2091487531.5580559,167329202524.64447,167284202524.64447,46.47750070129013
1072,328206,Tran Binh Trong,4,Quan 5,3,10.7581751,106.6706611,101,False,12500000000,173214911.142302,195153125.0,580968758766.1267,37182010761032.11,37169510761032.11,46.47750070129013
1073,604109,Le Hong Phong,2,Quan 5,3,10.762298,106.675642,100,False,7800000000,133892122.709317,190119512.19512194,362862755201.6447,14877378063267.434,14869578063267.434,46.52086605149291
1074,525355,Nguyen Trai,10,Quan 5,5,10.7534889,106.6676719,101,False,56000000000,237377552.428924,495236725.6637168,2602740039272.2476,294109662687764.0,294053662687764.0,46.47750070129013
1075,201498,Hong Bang,12,Quan 5,6,10.7560539,106.6627389,101,True,10000000,142179330.901061,36029.41176470588,464775007.0129013,63214500953.75458,63204500953.75458,46.47750070129013
1076,588940,Huynh Man Dat,5,Quan 5,3,10.7499763,106.6757404,101,True,14000000,175417364.853266,63333.333333333336,650685009.8180618,39051300589.08371,39037300589.08371,46.47750070129013
1077,725404,Nguyen Chi Thanh,,Quan 5,1,10.7606368,106.6716516,100,False,220000000,1100000.0,883250.0,10234590531.32844,2046961456265.688,2046741456265.688,46.52086605149291
1078,431315,Nguyen Trai,3,Quan 5,1,10.7583169,106.6802764,100,False,13000000000,234658988.567684,128307312.25296442,604771258669.4078,61202866677344.08,61189866677344.08,46.52086605149291
1079,725732,Tran Phu,10,Quan 5,1,10.7591272,106.6760484,100,False,130000000,866666.666666667,628666.6666666666,6047712586.694078,907192588004.1118,907062588004.1118,46.52086605149291
1080,725811,Nguyen Trai,,Quan 5,1,10.7644575,106.6875081,101,False,80000000,579710.144927536,376449.27536231885,3718200056.1032104,513139657742.24304,513059657742.24304,46.47750070129013
1081,317028,Nguyen Bieu,1,Quan 5,1,10.7549772,106.6841033,101,False,200000000000,180552340.480362,591587721.8934911,9295500140258.027,3141879090757213.0,3141679090757213.0,46.47750070129013
1082,728003,"Tran Tuan Khai,Quan 5,Ho Chi Minh",6,Quan 5,1,10.7523714,106.6738933,101,False,120000000,662983.425414365,2611363.6363636362,5577300084.154816,245406303702.8119,245286303702.8119,46.47750070129013
